Country Name,Year,Bribery incidence (% of firms experiencing at least one bribe payment request) [IC.FRM.BRIB.ZS],"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high) [IQ.CPA.TRAN.XQ]","Intentional homicides (per 100,000 people) [VC.IHR.PSRC.P5]",CPIA property rights and rule-based governance rating (1=low to 6=high) [IQ.CPA.PROP.XQ],Strength of legal rights index (0=weak to 12=strong) [IC.LGL.CRED.XQ],Human capital index (HCI) (scale 0-1) [HD.HCI.OVRL],Gini index [SI.POV.GINI],Adjusted net national income per capita (annual % growth) [NY.ADJ.NNTY.PC.KD.ZG],"Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (national estimate) [SL.UEM.1524.NE.ZS]",Consumer price index (2010 = 100) [FP.CPI.TOTL],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",New businesses registered (number) [IC.BUS.NREG],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita (current US$) [NY.GDP.PCAP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],"GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]",CO2 emissions (kg per PPP $ of GDP) [EN.ATM.CO2E.PP.GD],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Total greenhouse gas emissions (kt of CO2 equivalent) [EN.ATM.GHGT.KT.CE],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Military expenditure (% of general government expenditure) [MS.MIL.XPND.ZS],"Government expenditure on education, total (% of government expenditure) [SE.XPD.TOTL.GB.ZS]","Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]","Compulsory education, duration (years) [SE.COM.DURS]",Lending interest rate (%) [FR.INR.LEND],Trade (% of GDP) [NE.TRD.GNFS.ZS],Net migration [SM.POP.NETM],International migrant stock (% of population) [SM.POP.TOTL.ZS],"International migrant stock, total [SM.POP.TOTL]","Personal remittances, paid (current US$) [BM.TRF.PWKR.CD.DT]","Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]","Personal remittances, received (% of GDP) [BX.TRF.PWKR.DT.GD.ZS]",Population density (people per sq. km of land area) [EN.POP.DNST],Population growth (annual %) [SP.POP.GROW],"Population, total [SP.POP.TOTL]",Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],"Secondary education, duration (years) [SE.SEC.DURS]","Primary education, duration (years) [SE.PRM.DURS]","Internally displaced persons, new displacement associated with conflict and violence (number of cases) [VC.IDP.NWCV]","Internally displaced persons, total displaced by conflict and violence (number of people) [VC.IDP.TOCV]","Internally displaced persons, new displacement associated with disasters (number of cases) [VC.IDP.NWDS]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Lifetime risk of maternal death (%) [SH.MMR.RISK.ZS],"Maternal mortality ratio (national estimate, per 100,000 live births) [SH.STA.MMRT.NE]","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population) [SH.STA.WASH.P5]"
"Micronesia, Fed. Sts.",2013,..,3.5,..,3,10,..,40.1,..,..,..,112.2899691,1.752327374,..,-3.679767791,2994.792394,-4.967408213,3274.777528,0.4036082766,1.321727314,209.9999934,..,..,..,..,..,15.7,113.2613463,..,..,..,16452600,22046600,6.950062797,151.3171429,1.345848816,105922,41.2,6,6,..,..,..,66.986,0.3147543454,..,..
"Micronesia, Fed. Sts.",2014,..,3.5,..,3,10,..,..,..,8.859999657,18.87999916,113.0201738,0.6502848918,..,-2.305775745,2971.512602,-3.689665114,3212.924628,0.4055508648,1.303004361,219.9999988,..,..,..,..,..,15.7,105.8599711,..,..,..,17330800,23338700,7.309992257,153.4914286,1.426680742,107444,..,6,6,..,..,..,67.152,0.2988467712,..,..
"Micronesia, Fed. Sts.",2015,..,3.5,..,3,10,..,..,..,..,..,112.6832427,-0.2981158374,..,4.621884004,2906.617012,3.236354581,3350.09329,0.4112087349,1.377587623,230.0000042,..,..,22.31238937,12.40791988,..,15.7,105.2964723,..,2.638330461,2756,..,23338700,7.374232163,155.5514286,1.333168176,108886,..,6,6,..,..,6800,67.315,0.2933027943,..,..
"Micronesia, Fed. Sts.",2016,..,3.5,..,3,10,..,..,..,..,..,111.5141901,-1.037468064,..,0.9001804165,3014.700358,-0.3164991622,3372.959829,0.4572956309,1.542439793,250,..,..,21.58470917,13.51266003,8,15.7,100.6350349,..,..,..,..,23338700,7.024118084,157.45,1.213154024,110215,..,6,6,..,..,..,67.471,0.2756053351,..,3.6
"Micronesia, Fed. Sts.",2017,..,3.5,..,3,10,..,..,..,..,..,112.282554,0.6890279789,..,2.682185944,3289.642117,1.534322533,3489.707594,0.4627650467,1.614914698,259.9999905,..,..,19.14845085,12.41641998,8,16.1,101.0242542,-2999,..,..,..,23338700,6.365097685,159.23,1.124175032,111461,..,6,6,..,..,..,67.618,0.2676232871,..,..
"Micronesia, Fed. Sts.",2018,..,3.5,..,3,10,0.4664167762,..,..,..,..,114.2969073,1.79400376,25,0.2116536001,3568.291016,-0.8372592159,3543.161172,0.4259566238,1.50923297,259.9999905,..,..,17.12528992,9.697050095,8,15.7,100.8514618,..,..,..,..,23338700,5.806624648,160.9142857,1.052213848,112640,..,6,6,..,..,..,67.755,..,..,..
"Micronesia, Fed. Sts.",2019,..,3.5,0.8786496912,3,10,..,..,..,..,..,116.0560184,1.539071461,..,1.174790528,3624.249092,0.1338043339,3611.363949,0.4379424309,1.581569507,259.9999905,..,..,18.10730934,..,8,14.7,104.8294741,..,..,..,..,23338700,5.658149048,162.5871429,1.034228542,113811,..,6,6,..,..,..,67.883,..,..,..
"Micronesia, Fed. Sts.",2020,..,3.5,..,3,..,0.5059665442,..,..,..,..,116.6953689,0.5508982036,..,-1.765397518,3542.969788,-2.798807669,3552.596037,..,..,..,..,..,..,..,8,14.47,90.40137445,..,..,..,..,23338700,5.727064489,164.3157143,1.057554256,115021,..,6,6,..,..,..,68.002,..,..,..
"Micronesia, Fed. Sts.",2021,..,3.5,..,3.5,..,..,..,..,..,..,..,..,..,-3.188209928,3476.650895,-4.215828086,3544.224643,..,..,..,..,..,..,..,..,..,95.70039744,..,..,..,..,..,..,..,1.067133391,116255,..,6,6,..,..,..,..,..,..,..
Moldova,1995,..,..,9.261388167,..,..,..,..,..,..,..,14.72618234,29.86561041,..,..,593.7661383,..,3182.804057,1.291954644,4.112038484,18540.00092,0.9259659368,2.203452075,..,..,..,40.775,128.0163865,..,8.463333949,367231,330000,1020000,0.05818663321,102.6282546,-0.4046259237,2952307,..,7,4,..,..,..,66.867,..,38,..
Moldova,1996,..,..,9.267357471,..,..,..,..,..,..,..,18.18767124,23.5056773,..,-5.877060205,575.319576,-5.688392715,3056.714808,1.154746262,3.529729999,16760.00023,0.9066936563,2.094194313,28.3399601,9.896639824,..,36.66666667,129.237536,..,..,..,5840000,87080000,5.13709285,102.4229499,-0.2002473075,2946401,..,7,4,..,..,..,66.761,..,38,..
Moldova,1997,..,..,9.658281148,..,..,..,36.9,5.177537822,..,..,20.3288753,11.77283245,..,1.647064503,657.4911903,2.023697472,3172.351126,1.028723411,3.263471871,15079.99992,0.902772521,1.964852331,..,..,..,33.325,127.5604002,-165309,..,..,19950000,114320000,5.923066959,102.0803283,-0.3698453278,2935524,..,7,4,..,..,..,66.722,..,41,..
Moldova,1998,..,..,8.813502756,..,..,..,39.5,-8.83869004,..,..,21.89333781,7.695765175,..,-6.542192023,578.9097663,-6.504450132,2999.390521,0.9828173327,2.947852992,13619.99989,0.6248552282,1.598429613,..,..,9,30.825,116.8031245,..,..,..,21420000,122170000,7.19189622,102.0746165,-0.04037572993,2934339,..,7,4,..,..,..,66.752,..,28,..
Moldova,1999,..,..,9.252609248,..,..,..,42.6,-10.76282667,11.14000034,..,30.48778227,39.25598069,..,-3.368254529,399.6207703,-3.216400332,2943.826987,0.8522101793,2.508759325,12260.00023,0.5112991429,1.548672566,14.12242031,4.662559986,9,35.535,117.5279352,..,..,..,24660000,110410000,9.430441339,101.9499252,-0.1570239716,2929735,..,7,4,..,..,..,66.852,..,22,..
Moldova,2000,..,..,10.30300103,..,..,..,36.4,11.79958938,8.460000038,15.81000042,40.03024519,31.29930158,..,2.107716048,440.6720307,2.315578644,3080.231768,0.7450647004,2.294971959,11409.99985,0.3872824993,1.138284481,12.92393017,4.486390114,9,33.77666667,126.1631001,..,5.899138509,247828,29210000,177580000,13.78267223,101.8136644,-0.2033649525,2923783,..,7,4,..,..,..,67.006,0.06225984781,21,..
Moldova,2001,..,..,9.815870041,..,..,..,38,13.96160049,7.289999962,16.31999969,43.93906367,9.764662858,..,6.100000413,507.5576584,6.337531865,3349.236595,0.7184843918,2.406374218,11640.00034,0.4025923166,1.364283173,16.42476082,4.846849918,9,28.69416667,124.5007396,..,..,..,39390000,242210000,16.35809546,101.5862381,-0.2236248446,2917252,..,7,4,..,..,..,67.185,0.0522544589,35,..
Moldova,2002,..,..,9.597369986,..,..,..,35.8,15.28666766,6.800000191,15.17000008,46.26838061,5.301243903,..,7.799999641,570.9726454,8.04993381,3675.248805,0.6712271093,2.466926631,11770.00046,0.4198465871,1.365734064,17.88434029,5.497910023,9,23.52166667,129.8395255,-12079,..,..,36280000,322590000,19.41187105,101.3512554,-0.2315815218,2910504,..,7,4,..,..,..,67.362,0.04850407094,25,..
Moldova,2003,..,..,7.64387498,..,..,..,34.9,13.5251723,7.949999809,18.12999916,51.70310124,11.74607921,..,6.600000038,682.5255088,6.900592116,4006.402742,0.6682225367,2.677168603,12380.00011,0.4163812645,1.24284016,16.19259071,5.424890041,9,19.28916667,140.0565299,..,..,..,43810000,484020000,24.43425632,101.1014735,-0.28158449,2902320,..,7,4,..,..,..,67.521,0.04477345819,19,..
Moldova,2004,..,..,6.645933912,..,..,..,35,9.920471884,8.170000076,19.73999977,58.17854078,12.52427684,..,7.39999969,897.4499588,7.666093328,4429.330258,0.6066957124,2.687255676,12369.99989,0.3609790365,1.037022422,19.45202065,6.771039963,9,20.93833333,132.6990697,..,..,..,41830000,701370000,26.99394284,100.816485,-0.2474530225,2895147,..,7,4,..,..,..,67.665,0.03988957505,21,..
Moldova,2005,..,3,7.116588961,3.5,..,..,36.3,8.558710938,7.289999962,18.79000092,65.13621936,11.95918372,..,7.500000139,1034.707058,7.761891043,4922.807008,0.5753427291,2.832301219,12680.00031,0.4002351118,1.078248426,19.29664993,7.162700176,9,19.26083333,143.0235685,..,4.183964863,173957,46270000,915080000,30.62159239,100.536464,-0.2433231743,2888111,..,7,4,..,..,..,67.82,0.04240802437,19,..
Moldova,2006,..,3,6.318941582,3.5,..,..,35.4,4.092947514,7.380000114,17.10000038,73.45916639,12.77775578,..,4.79999985,1183.379211,5.091683561,5333.092185,0.5195376056,2.770741944,12329.99992,0.4826344656,1.197671195,18.60881996,7.498990059,9,18.12833333,137.1547638,..,..,..,56860000,1175820000,34.49928498,100.2574233,-0.277937548,2880095,..,7,4,..,..,..,68.022,0.03982032105,..,..
Moldova,2007,..,3,5.254073178,3.5,..,..,34.4,1.987896398,5.070000172,14.46000004,82.54398406,12.36716684,..,3.00000024,1531.685476,3.238947505,5654.624712,0.5009797432,2.832852436,12560.00042,0.5161935417,1.208535998,19.4169693,8.293370247,9,18.825,142.720539,-47911,..,..,71900000,1491260000,33.883113,100.0253768,-0.2317189598,2873429,..,7,4,..,..,..,68.302,0.04037171088,..,..
Moldova,2008,..,3,5.738063248,3.5,..,..,34.7,7.112343213,3.980000019,11.22000027,93.09562055,12.78304726,..,7.800000145,2111.201495,8.005416601,6224.434917,0.4565453908,2.841737072,12430.00031,0.6085356171,1.466431772,19.85008049,8.237270355,9,21.06416667,134.4216013,..,..,..,92250000,1888020000,31.18194565,99.83513768,-0.1903719759,2867964,..,7,4,..,..,200,68.671,0.03904035433,..,..
Moldova,2009,17.8,3,6.003638791,3.5,..,..,32.9,-7.598854116,6.400000095,15.40999985,93.03723229,-0.06271859671,..,-6.000000289,1899.010117,-5.881267427,5895.908685,0.4523943005,2.667275485,11750,0.4578866491,1.010776256,20.99263,9.509759903,9,20.54416667,110.3633269,..,..,..,86950000,1352350000,24.86201645,99.70919344,-0.12623185,2864346,..,7,4,..,..,..,69.119,0.03779545158,15,..
Moldova,2010,..,3,6.4854176,3.5,..,0.555781424,32.1,18.18769686,7.449999809,17.82999992,100,7.483850864,..,7.100000084,2437.537683,7.207007,6396.790409,0.4534445682,2.900589865,12659.99985,0.2628791746,0.7709827651,22.26700974,7.592299938,9,16.36,87.9378518,..,3.860170308,157668,115730000,1752830000,25.13024265,99.74856207,-0.09986320724,2861487,..,7,4,..,..,..,69.616,0.0395907453,40,..
Moldova,2011,..,3.5,5.29519875,3.5,..,..,30.6,9.173003898,6.679999828,14.89000034,107.687251,7.687251034,..,5.818166219,2942.252807,5.879366732,6913.602264,0.4218140042,2.916254254,12819.99969,0.2729496004,0.8382302646,21.9158802,7.136380196,9,14.43804379,98.61759651,..,..,..,79620000,1813110000,21.5478277,99.69090529,-0.05781882664,2859833,..,7,4,..,..,..,70.119,0.02953234689,11,..
Moldova,2012,..,3.5,5.618523364,3.5,..,..,29.2,4.163851418,5.579999924,13.10000038,112.5830734,4.546334274,..,-0.589733963,3045.730612,-0.5766969295,7363.16231,0.3866128878,2.846693444,12560.00042,0.2740799166,0.8140680877,20.74197006,6.983389854,9,13.41815434,96.30640986,-7020,..,..,92990000,1986440000,22.80868469,99.64309858,-0.01311351356,2859458,..,7,4,..,..,..,70.581,0.03103923794,27,..
Moldova,2013,30.3,3.5,5.620204266,3.5,8,..,28.5,7.815463877,5.099999905,12.21000004,117.7595069,4.597878974,..,9.04386557,3322.04998,9.073084388,8381.671813,0.2996583719,2.51163813,11689.99958,0.2812615459,0.8669640785,18.23982048,5.909759998,9,12.29416667,95.68729683,..,..,..,93870000,2191540000,23.07681526,99.54702789,-0.02679188215,2858692,..,7,4,..,..,..,70.968,0.0286554089,14,..
Moldova,2014,..,3,3.952465344,3.5,8,..,26.8,4.699337164,3.730000019,9.31000042,123.7520357,5.088785546,4460,4.999625923,3328.79433,5.063648517,8827.054129,0.3057285177,2.698682174,12310.00042,0.2898526093,0.8680337432,18.76510048,6.266019821,9,11.0125,93.15926761,..,..,..,147050000,2075920000,21.8283551,99.48636696,-0.06095553409,2856950,..,7,4,..,..,..,71.267,0.03136989703,16,..
Moldova,2015,..,2.5,4.642930401,3.5,8,..,27,-7.447188041,4.699999809,12.34000015,135.72658,9.676240331,4538,-0.3382355587,2732.46073,0.4500491865,9254.848633,0.3057201156,2.829393394,12550.00019,0.2976254952,0.9328631027,18.18217087,5.805689812,9,14.14924417,89.33067834,..,3.512106598,142904,154110000,1540120000,19.88472429,98.70564474,-0.7878483617,2834530,..,7,4,..,..,..,71.478,0.03059512418,28,..
Moldova,2016,..,2.5,4.918823427,3.5,8,..,26.3,10.02417203,4.019999981,10.97000027,144.3578526,6.35930898,4444,4.408886709,2880.43529,5.614620684,10610.47782,0.2737757657,2.904891689,12760.00023,0.3403298729,1.129991328,18.62162971,5.608449936,9,14.2760253,87.63716024,..,..,..,141340000,1467220000,18.17785505,97.57878608,-1.148202158,2802170,..,7,4,..,..,..,71.617,0.0271746527,17,0.1
Moldova,2017,..,2.5,3.473174163,3.5,8,0.58,25.9,8.132147512,3.890000105,11.89999962,153.8424955,6.570229975,5140,4.690793676,3509.686829,6.477160771,11651.31745,0.2510808094,2.925422215,12750,0.3193186261,1.047612061,18.43283081,5.618440151,12,10.36270603,85.63719169,-6935,..,..,144060000,1637870000,16.93809456,95.90830926,-1.691932579,2755158,..,7,4,..,..,..,71.717,0.02571310331,..,..
Moldova,2018,..,2.5,4.096792902,3.5,8,0.5817609429,25.7,4.00563255,2.910000086,7.119999886,158.5270826,3.045053973,4801,4.301477757,4230.626969,6.109432583,12658.50376,0.2491107763,3.153369697,13279.99973,0.3263751096,1.054035464,17.56772995,5.439730167,12,8.8475,85.86622521,..,..,..,169040000,1837930000,16.04136255,94.2895938,-1.718541419,2708214,..,7,4,..,..,..,71.808,..,..,..
Moldova,2019,11.9,2.5,2.992636137,3.5,8,..,26,6.262409115,5.099999905,10.40999985,166.1962796,4.837783514,..,3.683403898,4492.10574,5.365698129,13576.29474,0.2448834702,3.324610168,13390.00034,0.3550730468,1.132146971,19.46438026,6.103789806,12,8.25,85.90237777,..,..,..,180740000,1909910000,15.95401352,92.78220514,-1.609507557,2664974,25.2,7,4,..,..,..,71.901,..,..,..
Moldova,2020,..,..,2.305425211,..,..,0.584153533,..,-3.401537488,3.819999933,10.85999966,172.4551837,3.765971222,..,-7.380182154,4525.759654,-5.808098682,12941.89278,..,..,..,0.3748384625,0.9910918874,17.9937706,6.388720036,12,8.18,77.06545656,..,..,..,207370000,1876620000,15.82346237,91.23777923,-1.683107025,2620495,26.8,7,4,..,..,..,72.006,..,..,..
Moldova,2021,..,..,..,..,..,..,..,..,3.230000019,9.220000267,181.2614547,5.10641129,..,13.9445896,5314.531461,16.00605274,15637.24037,..,..,..,..,..,..,..,..,7.396666667,88.6124715,..,..,..,..,..,..,..,-1.793009447,2573928,..,7,4,..,..,..,..,..,..,..
Monaco,1995,..,..,..,..,..,..,..,..,..,..,..,..,..,2.117151293,101866.6041,1.136885124,..,..,..,..,..,..,5.767749786,1.06456995,..,..,..,..,68.59934853,21060,..,..,..,15160.82881,0.9645798789,30731,..,7,5,..,..,..,..,..,..,..
Monaco,1996,..,..,..,..,..,..,..,..,..,..,..,..,..,1.110732749,101212.0026,0.23011929,..,..,..,..,..,..,5.842339993,1.082239985,..,..,..,..,..,..,..,..,..,15294.03059,0.8747544926,31001,..,7,5,..,..,..,..,..,..,..
Monaco,1997,..,..,..,..,..,..,..,..,..,..,..,..,..,2.237248751,90833.29746,1.364236553,..,..,..,..,..,..,6.401110172,1.212419987,..,..,..,..,..,..,..,..,..,15425.75234,0.8575748329,31268,..,7,5,..,..,..,..,..,..,..
Monaco,1998,..,..,..,..,..,..,..,..,..,..,..,..,..,3.503265289,92999.25345,2.565129589,..,..,..,..,..,..,6.489769936,1.208829999,..,..,..,..,..,..,..,..,..,15566.84756,0.9105153477,31554,..,7,5,..,..,..,..,..,..,..
Monaco,1999,..,..,..,..,..,..,..,..,..,..,..,..,..,3.300541461,91283.25659,2.385515934,..,..,..,..,..,..,5.071700096,1.195279956,..,..,..,..,..,..,..,..,..,15705.96941,0.8897361108,31836,..,7,5,..,..,..,..,..,..,..
Monaco,2000,..,..,..,..,..,..,..,..,3.599999905,6.909999847,..,..,..,3.910229176,82365.49236,2.901768572,..,..,..,..,..,..,6.327899933,1.255360007,..,..,..,..,67.91247156,21787,..,..,..,15859.89147,0.9752515407,32148,..,7,5,..,..,..,..,..,..,..
Monaco,2001,..,..,3.079386586,..,..,..,..,..,..,..,..,..,..,2.187734091,83724.46591,1.161891838,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16020.72028,1.008952881,32474,..,7,5,..,..,..,..,..,..,..
Monaco,2002,..,..,..,..,..,..,..,..,..,..,..,..,..,1.026495639,90506.85951,0.0101944696,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16183.52245,1.011069001,32804,..,7,5,..,..,..,..,..,..,..
Monaco,2003,..,..,..,..,..,..,..,..,..,..,..,..,..,1.087536749,108656.8026,0.05055381095,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16351.25802,1.03112456,33144,..,7,5,..,..,..,..,..,..,..
Monaco,2004,..,..,..,..,..,..,..,..,..,..,..,..,..,2.470484168,123523.4932,1.384570502,..,..,..,..,..,..,5.92595005,1.243860006,..,..,..,..,..,..,..,..,..,16526.39369,1.065388286,33499,..,7,5,..,..,..,..,..,..,..
Monaco,2005,..,..,..,..,..,..,..,..,..,..,..,..,..,1.89541352,124197.2754,0.8626693907,..,..,..,..,..,..,..,..,..,..,..,..,63.03833412,21312,..,..,..,16695.60927,1.018704701,33842,..,7,5,..,..,..,..,..,..,..
Monaco,2006,..,..,..,..,..,..,..,..,..,..,..,..,..,5.803937636,134048.6219,4.730084456,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16866.79822,1.020132026,34189,..,7,5,..,..,..,..,..,..,..
Monaco,2007,..,..,0,..,..,..,..,..,..,..,..,..,..,14.42889803,169966.3069,13.31854926,..,..,..,..,..,..,..,..,11,..,..,..,..,..,..,..,..,17032.06709,0.9750779452,34524,..,7,5,..,..,..,..,..,..,..
Monaco,2008,..,..,0,..,..,..,..,..,..,..,..,..,..,0.6668350033,185785.7259,-0.3034477437,..,..,..,..,..,..,..,..,11,..,..,..,..,..,..,..,..,17197.8293,0.9685305734,34860,..,7,5,..,..,..,..,..,..,..
Monaco,2009,..,..,..,..,..,..,..,..,..,..,..,..,..,-11.29999946,154775.3808,-12.21412092,..,..,..,..,..,..,6.598810196,1.354590058,11,..,..,..,..,..,..,..,..,17376.91169,1.035923822,35223,..,7,5,..,..,..,..,..,..,..
Monaco,2010,..,..,..,..,..,..,..,..,..,..,..,..,..,2.09999905,150737.8925,0.9932395333,..,..,..,..,..,..,6.363220215,1.31735003,11,..,..,..,57.35377935,21132,..,..,..,17567.3409,1.089913658,35609,..,7,5,..,..,..,..,..,..,..
Monaco,2011,..,..,..,..,..,..,..,..,..,..,..,..,..,7.000000024,169016.1961,5.764413625,..,..,..,..,..,..,8.076169968,1.589890003,11,..,..,..,..,..,..,..,..,17772.5703,1.161472699,36025,..,7,5,..,..,..,..,..,..,..
Monaco,2012,..,..,..,..,..,..,..,..,..,..,..,..,..,1.012217961,157520.2194,-0.1902094941,..,..,..,..,..,..,8.87594986,1.780040026,11,..,..,..,..,..,..,..,..,17986.67982,1.197519967,36459,..,7,5,..,..,..,..,..,..,..
Monaco,2013,..,..,..,..,..,..,..,..,..,..,..,..,..,9.574890743,177673.7454,8.26827127,..,..,..,..,..,..,7.059219837,1.334400058,11,..,..,..,..,..,..,..,..,18203.74938,1.199610885,36899,..,7,5,..,..,..,..,..,..,..
Monaco,2014,..,..,..,..,..,..,..,..,..,..,..,..,..,7.189187012,189432.37,5.980005668,..,..,..,..,..,..,5.008860111,1.021950006,11,..,..,..,..,..,..,..,..,18411.44549,1.134492557,37320,..,7,5,..,..,..,..,..,..,..
Monaco,2015,..,..,..,..,..,..,..,..,..,..,..,..,..,4.863473211,165989.5051,3.743202297,..,..,..,..,..,..,..,..,11,..,..,..,55.76846625,21042,..,..,..,18610.26147,1.074061203,37723,..,7,5,..,..,..,..,..,..,..
Monaco,2016,..,..,..,..,..,..,..,..,6.329999924,26.64999962,..,..,..,3.451551047,170028.6557,2.508612035,..,..,..,..,..,..,6.596549988,1.370929956,11,..,..,..,..,..,..,..,..,18781.45042,0.9156582388,38070,..,7,5,..,..,..,..,..,..,..
Monaco,2017,..,..,..,..,..,..,..,..,..,..,..,..,..,-3.500961422,167517.0597,-4.310314684,..,..,..,..,..,..,6.980629921,1.457929969,11,..,..,..,..,..,..,..,..,18940.30587,0.8422534162,38392,..,7,5,..,..,..,..,..,..,..
Monaco,2018,..,..,..,..,..,..,..,..,..,..,..,..,..,5.95627042,185978.6093,5.161913395,..,..,..,..,..,..,..,..,11,..,..,..,..,..,..,..,..,19083.37444,0.7525271001,38682,..,7,5,..,..,..,..,..,..,..
Monaco,2019,..,..,..,..,..,..,..,..,..,..,..,..,..,6.905665492,189487.1471,6.123770179,..,..,..,..,..,..,5.029270172,1.152660012,11,..,..,..,..,..,..,..,..,19223.97632,0.7340758537,38967,..,7,5,..,..,..,..,..,..,..
Monaco,2020,..,..,..,..,..,..,..,..,..,..,..,..,..,-11.75277338,173688.1894,-12.37565794,..,..,..,..,..,..,..,..,11,..,..,..,..,..,..,..,..,19360.63148,0.7083432208,39244,..,7,5,..,..,..,..,..,..,..
Monaco,2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11,..,..,..,..,..,..,..,..,..,0.7008306579,39520,..,7,5,..,..,..,..,..,..,..
Mongolia,1995,..,..,..,..,..,..,33.2,..,5.5,..,15.81185302,0.04351610096,..,6.376426886,631.920915,5.564398394,3126.026674,1.431024925,4.473422085,27909.99985,1.620505926,5.510056849,..,..,..,..,82.10365876,..,0.3230581914,7424,..,..,..,1.485045539,0.7662822535,2298017,..,7,3,..,..,..,61.211,..,241,..
Mongolia,1996,..,..,..,..,..,..,..,..,..,..,23.22602334,46.88995215,..,2.235093843,580.9100918,1.416267254,3228.346732,1.161967519,3.751234044,27110.00061,1.776947369,5.609972021,..,..,..,..,77.97407569,..,..,..,..,..,..,1.497035674,0.8041497956,2316571,..,7,3,..,..,..,61.447,..,205,..
Mongolia,1997,..,..,..,..,..,..,..,..,..,..,31.71655511,36.55611489,..,3.896713584,505.5923093,3.043875392,3383.97875,1.077920485,3.647660018,27920.00008,1.638734822,5.133705084,12.80766964,3.948970079,..,..,99.991449,-52463,..,..,..,..,..,1.509425825,0.8242394828,2335744,..,6,4,..,..,..,61.73,..,191,..
Mongolia,1998,..,..,..,..,..,..,30.3,..,..,..,34.68428655,9.357042177,..,3.339936599,477.3341262,2.465941439,3506.452709,1.035104581,3.629545263,28309.99947,1.906537546,4.895570897,15.17901039,5.493020058,8,48.0625,107.3512108,..,..,..,3000000,5500000,0.4891322598,1.522300648,0.8493444624,2355667,..,6,4,..,..,..,62.063,..,158,..
Mongolia,1999,..,..,..,..,..,..,..,..,..,..,37.30813254,7.564941503,..,3.070369011,444.9945833,2.178522834,3633.332159,0.9972635356,3.623389675,29000,1.835012306,5.133251013,15.49800968,5.145659924,8,44.00833333,112.2413385,..,..,..,1886587.693,7873673.737,0.7446198018,1.535587765,0.8690441949,2376228,..,6,4,..,..,..,62.446,..,179,..
Mongolia,2000,..,..,..,..,..,..,..,..,..,..,41.63421151,11.59553876,..,1.146062137,474.2170943,0.2521067215,3725.014427,1.007792147,3.754040286,29760.00023,2.022480608,6.181474033,16.07476997,5.550370216,8,36.95269295,121.8866098,..,0.3422820528,8206,4596293.696,1101304.348,0.0968693907,1.549280715,0.8877551288,2397417,..,6,4,..,..,..,62.869,0.3718654791,200,..
Mongolia,2001,..,..,..,..,..,..,..,..,..,..,44.24774093,6.277360205,..,2.952710543,524.0540084,2.009088489,3885.462147,0.9541293642,3.707233528,27239.99977,1.781658408,5.183264248,..,..,8,37.35,115.8183269,..,..,..,6393861.893,26684782.61,2.104481552,1.563612138,0.9207849718,2419594,..,6,4,..,..,..,63.319,0.3215769676,183,..
Mongolia,2002,..,..,..,..,..,..,32.9,..,6.199999809,..,44.65352577,0.9170746872,..,4.732978466,571.594979,3.718467367,4092.749696,0.9600330906,3.92917514,25399.99962,1.795567211,5.099358561,20.31151009,7.210780144,9,35.51666667,118.5172531,-15001,..,..,16460011.8,68695859.26,4.918948687,1.578906212,0.9733864928,2443261,..,6,4,..,..,..,63.777,0.2830374766,182,..
Mongolia,2003,..,..,13.89358647,..,..,..,..,..,6.800000191,..,46.94380287,5.128994994,..,7.004634574,646.192471,5.899204855,4419.728917,0.8532461081,3.771116497,25209.99908,1.509694317,4.530875205,..,..,9,31.90666667,120.2993935,..,..,..,19014124.14,79355447.1,4.974335776,1.58795082,1.038440317,2468765,..,6,4,..,..,..,64.23,0.2583418226,134,..
Mongolia,2004,..,..,13.33924052,..,..,..,..,..,..,..,50.81251419,8.241154494,..,10.62540596,797.9777263,9.401052216,4965.027242,0.77129967,3.829523873,25000,1.382730063,4.377785113,13.59445,4.325729847,9,31.47333333,131.3293182,..,..,..,49094956.63,202508011.4,10.16572389,1.605972277,1.112926502,2496394,..,6,4,..,..,..,64.671,0.2401226603,118,..
